repo_id,repo_name,month,month_id,is_treatment,first_treat_month,post,time_to_event,cd_count,ud_count,hl_count,gc_count,total_smells,num_packages,loc,kloc,asd,cd_density,ud_density,hl_density,gc_density,ce_mean,ca_mean,instability_mean,distance_mean,modularity_q,monthly_commits,monthly_contributors,stars,repo_age_months,tool_type,adoption_signal,total_ai_events
3,TrueLayer/truelayer-java,2024-12,24300,1,2025-06,0,-6,75.0,1.0,6.0,0.0,82.0,64.0,11460.0,11.46,7.155323,6.544503,0.08726,0.52356,0.0,4.3594,4.3594,0.4865,0.3777,,2,2,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-01,24301,1,2025-06,0,-5,75.0,1.0,6.0,0.0,82.0,65.0,11812.0,11.812,6.942093,6.349475,0.08466,0.507958,0.0,4.4,4.4,0.4885,0.3831,,2,1,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-02,24302,1,2025-06,0,-4,75.0,1.0,4.0,0.0,80.0,65.0,12141.0,12.141,6.589243,6.177415,0.082366,0.329462,0.0,4.4923,4.4923,0.497,0.3859,,0,0,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-03,24303,1,2025-06,0,-3,75.0,1.0,4.0,0.0,80.0,65.0,12141.0,12.141,6.589243,6.177415,0.082366,0.329462,0.0,4.4923,4.4923,0.497,0.3859,,2,1,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-04,24304,1,2025-06,0,-2,75.0,1.0,4.0,0.0,80.0,65.0,12217.0,12.217,6.548252,6.138987,0.081853,0.327413,0.0,4.4923,4.4923,0.497,0.3874,,1,1,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-05,24305,1,2025-06,0,-1,75.0,1.0,4.0,0.0,80.0,65.0,12230.0,12.23,6.541292,6.132461,0.081766,0.327065,0.0,4.4923,4.4923,0.497,0.3874,,0,0,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-06,24306,1,2025-06,1,0,75.0,1.0,4.0,0.0,80.0,65.0,12230.0,12.23,6.541292,6.132461,0.081766,0.327065,0.0,4.4923,4.4923,0.497,0.3874,,3,2,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-07,24307,1,2025-06,1,1,78.0,2.0,4.0,0.0,84.0,66.0,12537.0,12.537,6.700168,6.221584,0.159528,0.319056,0.0,4.5152,4.5152,0.4943,0.3883,,0,0,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-08,24308,1,2025-06,1,2,78.0,2.0,4.0,0.0,84.0,66.0,12537.0,12.537,6.700168,6.221584,0.159528,0.319056,0.0,4.5152,4.5152,0.4943,0.3883,,3,2,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-09,24309,1,2025-06,1,3,82.0,2.0,4.0,0.0,88.0,66.0,12549.0,12.549,7.012511,6.534385,0.159375,0.31875,0.0,4.5455,4.5455,0.4939,0.3888,,0,0,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-10,24310,1,2025-06,1,4,82.0,2.0,4.0,0.0,88.0,66.0,12549.0,12.549,7.012511,6.534385,0.159375,0.31875,0.0,4.5455,4.5455,0.4939,0.3888,,2,2,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-11,24311,1,2025-06,1,5,87.0,2.0,4.0,0.0,93.0,67.0,13126.0,13.126,7.085174,6.628066,0.152369,0.304739,0.0,4.597,4.597,0.4942,0.3882,,0,0,10,52,claude_code,commit_pattern,6
3,TrueLayer/truelayer-java,2025-12,24312,1,2025-06,1,6,87.0,2.0,4.0,0.0,93.0,67.0,13126.0,13.126,7.085174,6.628066,0.152369,0.304739,0.0,4.597,4.597,0.4942,0.3882,,0,0,10,52,claude_code,commit_pattern,6
4,anboralabs/ks-explorer,2024-12,24300,0,2025-06,0,-6,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,0,0,20,51,control,,0
4,anboralabs/ks-explorer,2025-01,24301,0,2025-06,0,-5,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,2,1,20,51,control,,0
4,anboralabs/ks-explorer,2025-02,24302,0,2025-06,0,-4,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,0,0,20,51,control,,0
4,anboralabs/ks-explorer,2025-03,24303,0,2025-06,0,-3,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,2,1,20,51,control,,0
4,anboralabs/ks-explorer,2025-04,24304,0,2025-06,0,-2,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,0,0,20,51,control,,0
4,anboralabs/ks-explorer,2025-05,24305,0,2025-06,0,-1,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,2,1,20,51,control,,0
4,anboralabs/ks-explorer,2025-06,24306,0,2025-06,1,0,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,0,0,20,51,control,,0
4,anboralabs/ks-explorer,2025-07,24307,0,2025-06,1,1,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,0,0,20,51,control,,0
4,anboralabs/ks-explorer,2025-08,24308,0,2025-06,1,2,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,6,2,20,51,control,,0
4,anboralabs/ks-explorer,2025-09,24309,0,2025-06,1,3,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,6,2,20,51,control,,0
4,anboralabs/ks-explorer,2025-10,24310,0,2025-06,1,4,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,17,2,20,51,control,,0
4,anboralabs/ks-explorer,2025-11,24311,0,2025-06,1,5,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,10,3,20,51,control,,0
4,anboralabs/ks-explorer,2025-12,24312,0,2025-06,1,6,10.0,0.0,2.0,0.0,12.0,46.0,12991.0,12.991,0.923716,0.769764,0.0,0.153953,0.0,2.7609,2.7609,0.5861,0.3841,,0,0,20,51,control,,0
5,kousen/java_latest,2024-09,24297,1,2025-03,0,-6,0.0,0.0,1.0,0.0,1.0,28.0,1914.0,1.914,0.522466,0.0,0.0,0.522466,0.0,0.0357,0.0357,0.1429,0.8503,,0,0,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2024-10,24298,1,2025-03,0,-5,0.0,0.0,1.0,0.0,1.0,28.0,1914.0,1.914,0.522466,0.0,0.0,0.522466,0.0,0.0357,0.0357,0.1429,0.8503,,0,0,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2024-11,24299,1,2025-03,0,-4,0.0,0.0,1.0,0.0,1.0,28.0,1914.0,1.914,0.522466,0.0,0.0,0.522466,0.0,0.0357,0.0357,0.1429,0.8503,,5,1,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2024-12,24300,1,2025-03,0,-3,0.0,0.0,1.0,0.0,1.0,28.0,1916.0,1.916,0.521921,0.0,0.0,0.521921,0.0,0.0357,0.0357,0.1429,0.8503,,1,1,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2025-01,24301,1,2025-03,0,-2,0.0,0.0,1.0,0.0,1.0,28.0,1918.0,1.918,0.521376,0.0,0.0,0.521376,0.0,0.0357,0.0357,0.1429,0.8503,,2,1,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2025-02,24302,1,2025-03,0,-1,0.0,0.0,1.0,0.0,1.0,30.0,1925.0,1.925,0.519481,0.0,0.0,0.519481,0.0,0.0667,0.0667,0.1667,0.8269,,5,1,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2025-03,24303,1,2025-03,1,0,0.0,0.0,1.0,0.0,1.0,30.0,1985.0,1.985,0.503778,0.0,0.0,0.503778,0.0,0.0667,0.0667,0.1667,0.8269,,4,1,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2025-04,24304,1,2025-03,1,1,0.0,0.0,1.0,0.0,1.0,30.0,2203.0,2.203,0.453926,0.0,0.0,0.453926,0.0,0.0667,0.0667,0.1667,0.8269,,0,0,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2025-05,24305,1,2025-03,1,2,0.0,0.0,1.0,0.0,1.0,30.0,2203.0,2.203,0.453926,0.0,0.0,0.453926,0.0,0.0667,0.0667,0.1667,0.8269,,0,0,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2025-06,24306,1,2025-03,1,3,0.0,0.0,1.0,0.0,1.0,30.0,2203.0,2.203,0.453926,0.0,0.0,0.453926,0.0,0.0667,0.0667,0.1667,0.8269,,0,0,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2025-07,24307,1,2025-03,1,4,0.0,0.0,1.0,0.0,1.0,30.0,2203.0,2.203,0.453926,0.0,0.0,0.453926,0.0,0.0667,0.0667,0.1667,0.8269,,33,1,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2025-08,24308,1,2025-03,1,5,0.0,0.0,1.0,0.0,1.0,32.0,3547.0,3.547,0.281928,0.0,0.0,0.281928,0.0,0.0625,0.0625,0.1875,0.8065,,4,1,126,73,claude_code,commit_pattern,50
5,kousen/java_latest,2025-09,24309,1,2025-03,1,6,0.0,0.0,1.0,0.0,1.0,32.0,3548.0,3.548,0.281849,0.0,0.0,0.281849,0.0,0.0625,0.0625,0.1875,0.8065,,0,0,126,73,claude_code,commit_pattern,50
6,cmu-sei/kaiju,2024-09,24297,0,2025-03,0,-6,119.0,1.0,7.0,0.0,127.0,49.0,14954.0,14.954,8.492711,7.957737,0.066872,0.468102,0.0,3.7143,3.7143,0.5238,0.3892,,2,2,136,61,control,,0
6,cmu-sei/kaiju,2024-10,24298,0,2025-03,0,-5,119.0,1.0,7.0,0.0,127.0,49.0,14954.0,14.954,8.492711,7.957737,0.066872,0.468102,0.0,3.7143,3.7143,0.5238,0.3892,,0,0,136,61,control,,0
6,cmu-sei/kaiju,2024-11,24299,0,2025-03,0,-4,119.0,1.0,7.0,0.0,127.0,49.0,14954.0,14.954,8.492711,7.957737,0.066872,0.468102,0.0,3.7143,3.7143,0.5238,0.3892,,34,4,136,61,control,,0
6,cmu-sei/kaiju,2024-12,24300,0,2025-03,0,-3,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,8,2,136,61,control,,0
6,cmu-sei/kaiju,2025-01,24301,0,2025-03,0,-2,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,0,0,136,61,control,,0
6,cmu-sei/kaiju,2025-02,24302,0,2025-03,0,-1,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,3,2,136,61,control,,0
6,cmu-sei/kaiju,2025-03,24303,0,2025-03,1,0,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,1,1,136,61,control,,0
6,cmu-sei/kaiju,2025-04,24304,0,2025-03,1,1,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,3,2,136,61,control,,0
6,cmu-sei/kaiju,2025-05,24305,0,2025-03,1,2,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,0,0,136,61,control,,0
6,cmu-sei/kaiju,2025-06,24306,0,2025-03,1,3,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,3,2,136,61,control,,0
6,cmu-sei/kaiju,2025-07,24307,0,2025-03,1,4,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,2,2,136,61,control,,0
6,cmu-sei/kaiju,2025-08,24308,0,2025-03,1,5,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,1,1,136,61,control,,0
6,cmu-sei/kaiju,2025-09,24309,0,2025-03,1,6,119.0,1.0,7.0,0.0,127.0,49.0,14953.0,14.953,8.493279,7.958269,0.066876,0.468133,0.0,3.7143,3.7143,0.5238,0.3892,,0,0,136,61,control,,0
7,phax/ph-commons,2025-02,24302,1,2025-08,0,-6,718.0,2.0,9.0,0.0,729.0,235.0,144218.0,144.218,5.054848,4.978574,0.013868,0.062406,0.0,9.0681,9.0681,0.7123,0.2292,,10,1,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-03,24303,1,2025-08,0,-5,719.0,2.0,3.0,0.0,724.0,237.0,145062.0,145.062,4.990969,4.956501,0.013787,0.020681,0.0,9.1181,9.1181,0.7124,0.2274,,4,1,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-04,24304,1,2025-08,0,-4,719.0,2.0,3.0,0.0,724.0,237.0,145087.0,145.087,4.990109,4.955647,0.013785,0.020677,0.0,9.1181,9.1181,0.7124,0.2272,,9,1,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-05,24305,1,2025-08,0,-3,719.0,2.0,3.0,0.0,724.0,237.0,145302.0,145.302,4.982726,4.948315,0.013764,0.020647,0.0,9.135,9.135,0.712,0.2266,,27,1,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-06,24306,1,2025-08,0,-2,720.0,2.0,3.0,0.0,725.0,237.0,145376.0,145.376,4.987068,4.952674,0.013757,0.020636,0.0,9.1477,9.1477,0.712,0.2267,,8,2,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-07,24307,1,2025-08,0,-1,720.0,2.0,3.0,0.0,725.0,237.0,145427.0,145.427,4.985319,4.950938,0.013753,0.020629,0.0,9.1477,9.1477,0.7119,0.2268,,0,0,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-08,24308,1,2025-08,1,0,720.0,2.0,3.0,0.0,725.0,237.0,145427.0,145.427,4.985319,4.950938,0.013753,0.020629,0.0,9.1477,9.1477,0.7119,0.2268,,68,2,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-09,24309,1,2025-08,1,1,238.0,2.0,6.0,0.0,246.0,328.0,153665.0,153.665,1.600885,1.548824,0.013015,0.039046,0.0,9.5091,9.5091,0.7023,0.234,,21,1,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-10,24310,1,2025-08,1,2,238.0,2.0,20.0,0.0,260.0,328.0,153715.0,153.715,1.691442,1.54832,0.013011,0.130111,0.0,9.5122,9.5122,0.7023,0.234,,12,1,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-11,24311,1,2025-08,1,3,238.0,2.0,20.0,0.0,260.0,328.0,153792.0,153.792,1.690595,1.547545,0.013005,0.130046,0.0,9.5122,9.5122,0.7023,0.234,,20,1,40,139,claude_code,file_add,3
7,phax/ph-commons,2025-12,24312,1,2025-08,1,4,241.0,3.0,20.0,0.0,264.0,328.0,153694.0,153.694,1.717699,1.568051,0.019519,0.130129,0.0,9.5335,9.5335,0.703,0.2325,,21,1,40,139,claude_code,file_add,3
7,phax/ph-commons,2026-01,24313,1,2025-08,1,5,242.0,3.0,21.0,0.0,266.0,328.0,153843.0,153.843,1.729035,1.573032,0.0195,0.136503,0.0,9.5305,9.5305,0.703,0.2325,,14,1,40,139,claude_code,file_add,3
7,phax/ph-commons,2026-02,24314,1,2025-08,1,6,242.0,3.0,19.0,0.0,264.0,329.0,153959.0,153.959,1.714742,1.571847,0.019486,0.123409,0.0,9.5106,9.5106,0.704,0.2317,,10,1,40,139,claude_code,file_add,3
8,BenCodez/AdvancedCore,2025-02,24302,0,2025-08,0,-6,163.0,2.0,7.0,0.0,172.0,70.0,12994.0,12.994,13.236879,12.544251,0.153917,0.53871,0.0,3.4143,3.4143,0.4717,0.4704,,17,1,60,115,control,,0
8,BenCodez/AdvancedCore,2025-03,24303,0,2025-08,0,-5,247.0,1.0,7.0,0.0,255.0,71.0,13425.0,13.425,18.994413,18.39851,0.074488,0.521415,0.0,3.4648,3.4648,0.4675,0.4661,,20,2,60,115,control,,0
8,BenCodez/AdvancedCore,2025-04,24304,0,2025-08,0,-4,247.0,1.0,7.0,0.0,255.0,71.0,13443.0,13.443,18.96898,18.373875,0.074388,0.520717,0.0,3.4648,3.4648,0.4675,0.4661,,12,2,60,115,control,,0
8,BenCodez/AdvancedCore,2025-05,24305,0,2025-08,0,-3,247.0,1.0,7.0,0.0,255.0,71.0,13534.0,13.534,18.841436,18.250332,0.073888,0.517216,0.0,3.507,3.507,0.4658,0.4678,,15,1,60,115,control,,0
8,BenCodez/AdvancedCore,2025-06,24306,0,2025-08,0,-2,239.0,1.0,3.0,0.0,243.0,59.0,12211.0,12.211,19.90009,19.572517,0.081893,0.24568,0.0,3.4915,3.4915,0.4891,0.4447,,15,2,60,115,control,,0
8,BenCodez/AdvancedCore,2025-07,24307,0,2025-08,0,-1,239.0,1.0,3.0,0.0,243.0,59.0,12252.0,12.252,19.833497,19.507019,0.081619,0.244858,0.0,3.4915,3.4915,0.4889,0.4449,,11,2,60,115,control,,0
8,BenCodez/AdvancedCore,2025-08,24308,0,2025-08,1,0,239.0,1.0,3.0,0.0,243.0,59.0,12271.0,12.271,19.802787,19.476815,0.081493,0.244479,0.0,3.4915,3.4915,0.4889,0.4449,,12,2,60,115,control,,0
8,BenCodez/AdvancedCore,2025-09,24309,0,2025-08,1,1,239.0,1.0,3.0,0.0,243.0,59.0,12271.0,12.271,19.802787,19.476815,0.081493,0.244479,0.0,3.4915,3.4915,0.4889,0.4449,,6,2,60,115,control,,0
8,BenCodez/AdvancedCore,2025-10,24310,0,2025-08,1,2,239.0,1.0,3.0,0.0,243.0,59.0,12316.0,12.316,19.730432,19.405651,0.081195,0.243586,0.0,3.4915,3.4915,0.4889,0.4449,,21,2,60,115,control,,0
8,BenCodez/AdvancedCore,2025-11,24311,0,2025-08,1,3,239.0,1.0,5.0,0.0,245.0,59.0,12489.0,12.489,19.617263,19.13684,0.08007,0.400352,0.0,3.5254,3.5254,0.5024,0.4315,,9,2,60,115,control,,0
8,BenCodez/AdvancedCore,2025-12,24312,0,2025-08,1,4,239.0,1.0,5.0,0.0,245.0,59.0,12561.0,12.561,19.504816,19.027148,0.079611,0.398057,0.0,3.5254,3.5254,0.5024,0.4315,,14,2,60,115,control,,0
8,BenCodez/AdvancedCore,2026-01,24313,0,2025-08,1,5,239.0,1.0,5.0,0.0,245.0,58.0,12575.0,12.575,19.483101,19.005964,0.079523,0.397614,0.0,3.5345,3.5345,0.5052,0.4275,,29,2,60,115,control,,0
8,BenCodez/AdvancedCore,2026-02,24314,0,2025-08,1,6,241.0,1.0,3.0,0.0,245.0,59.0,12918.0,12.918,18.965784,18.656139,0.077411,0.232234,0.0,3.5085,3.5085,0.5021,0.4326,,36,3,60,115,control,,0
9,4Soft-de/harness-model,2025-02,24302,1,2025-08,0,-6,,,,,,,,,,,,,,,,,,,27,3,9,45,copilot,file_add,2
9,4Soft-de/harness-model,2025-03,24303,1,2025-08,0,-5,,,,,,,,,,,,,,,,,,,37,4,9,45,copilot,file_add,2
9,4Soft-de/harness-model,2025-04,24304,1,2025-08,0,-4,,,,,,,,,,,,,,,,,,,14,2,9,45,copilot,file_add,2
9,4Soft-de/harness-model,2025-05,24305,1,2025-08,0,-3,,,,,,,,,,,,,,,,,,,27,5,9,45,copilot,file_add,2
